ShipmentID,SupplierID,OrderDate,ExpectedDelivery,ActualDelivery,Status
SHP07980,SUP019,2024-03-01,2024-03-09,2024-03-08,Delivered
SHP07981,SUP071,2024-02-21,2024-03-04,2024-03-03,Delivered
SHP07982,SUP008,2024-02-05,2024-02-13,2024-02-22,Delayed
SHP07983,SUP077,2024-04-11,2024-04-25,2024-05-03,Delayed
SHP07984,SUP066,2024-05-30,2024-06-08,2024-06-11,Delayed
SHP07985,SUP041,2024-01-29,2024-02-12,2024-02-16,Delayed
SHP07986,SUP075,2024-06-06,2024-06-19,2024-06-22,Delayed
SHP07987,SUP088,2024-03-14,2024-03-22,2024-03-30,Delayed
SHP07988,SUP070,2024-02-17,2024-02-29,2024-03-03,Delayed
SHP07989,SUP061,2024-03-23,2024-04-03,2024-04-09,Delayed
SHP07990,SUP026,2024-01-11,2024-01-21,2024-01-26,Delayed
SHP07991,SUP071,2024-05-02,2024-05-16,2024-05-21,Delayed
SHP07992,SUP083,2024-02-02,2024-02-13,2024-02-16,Delayed
SHP07993,SUP070,2024-02-29,2024-03-08,2024-03-10,Delayed
SHP07994,SUP029,2024-04-27,2024-05-09,2024-05-15,Delayed
SHP07995,SUP066,2024-06-09,2024-06-19,2024-06-28,Delayed
SHP07996,SUP019,2024-06-04,2024-06-17,2024-06-16,Delivered
SHP07997,SUP068,2024-03-22,2024-04-03,2024-04-07,Delayed
SHP07998,SUP058,2024-04-18,2024-04-29,2024-05-02,Delayed
SHP07999,SUP070,2024-03-19,2024-03-26,2024-03-30,Delayed
SHP08000,SUP057,2024-03-28,2024-04-04,2024-04-13,Delayed
SHP08001,SUP037,2024-03-28,2024-04-07,2024-04-08,Delayed
SHP08002,SUP061,2024-06-17,2024-07-01,2024-07-07,Delayed
SHP08003,SUP092,2024-04-21,2024-05-01,2024-05-05,Delayed
SHP08004,SUP030,2024-04-29,2024-05-09,2024-05-08,Delivered
SHP08005,SUP071,2024-05-26,2024-06-02,2024-06-03,Delayed
SHP08006,SUP073,2024-05-31,2024-06-11,2024-06-13,Delayed
SHP08007,SUP025,2024-01-18,2024-02-01,2024-01-31,Delivered
SHP08008,SUP097,2024-05-07,2024-05-17,2024-05-24,Delayed
SHP08009,SUP065,2024-04-16,2024-04-23,2024-04-28,Delayed
SHP08010,SUP006,2024-03-29,2024-04-08,2024-04-06,Delivered
SHP08011,SUP018,2024-06-26,2024-07-06,2024-07-06,Delivered
SHP08012,SUP010,2024-02-26,2024-03-11,2024-03-09,Delivered
SHP08013,SUP092,2024-02-23,2024-03-08,2024-03-10,Delayed
SHP08014,SUP011,2024-04-02,2024-04-14,2024-04-19,Delayed
SHP08015,SUP097,2024-04-24,2024-05-04,2024-05-08,Delayed
SHP08016,SUP065,2024-02-19,2024-02-26,2024-03-03,Delayed
SHP08017,SUP077,2024-02-29,2024-03-11,2024-03-10,Delivered
SHP08018,SUP084,2024-03-01,2024-03-08,2024-03-17,Delayed
SHP08019,SUP065,2024-05-10,2024-05-17,2024-05-22,Delayed
SHP08020,SUP052,2024-06-16,2024-06-26,2024-07-01,Delayed
SHP08021,SUP067,2024-01-22,2024-02-03,2024-02-06,Delayed
SHP08022,SUP082,2024-04-15,2024-04-24,2024-04-24,Delivered
SHP08023,SUP078,2024-04-10,2024-04-23,2024-04-22,Delivered
SHP08024,SUP031,2024-05-13,2024-05-22,2024-05-27,Delayed
SHP08025,SUP091,2024-02-03,2024-02-12,2024-02-15,Delayed
SHP08026,SUP017,2024-01-04,2024-01-11,2024-01-12,Delayed
SHP08027,SUP055,2024-02-20,2024-03-01,2024-03-03,Delayed
SHP08028,SUP093,2024-02-18,2024-03-03,2024-03-05,Delayed
SHP08029,SUP036,2024-05-24,2024-06-06,2024-06-12,Delayed
SHP08030,SUP026,2024-04-20,2024-04-29,2024-05-05,Delayed
SHP08031,SUP053,2024-01-29,2024-02-06,2024-02-11,Delayed
SHP08032,SUP017,2024-03-09,2024-03-17,2024-03-22,Delayed
SHP08033,SUP086,2024-06-11,2024-06-19,2024-06-28,Delayed
SHP08034,SUP025,2024-05-14,2024-05-25,2024-05-24,Delivered
SHP08035,SUP002,2024-04-13,2024-04-23,2024-04-23,Delivered
SHP08036,SUP086,2024-02-06,2024-02-13,2024-02-18,Delayed
SHP08037,SUP005,2024-06-17,2024-06-24,2024-06-26,Delayed
SHP08038,SUP004,2024-05-24,2024-06-03,2024-06-07,Delayed
SHP08039,SUP036,2024-02-21,2024-03-04,2024-03-09,Delayed
SHP08040,SUP006,2024-05-27,2024-06-10,2024-06-13,Delayed
SHP08041,SUP021,2024-03-29,2024-04-11,2024-04-13,Delayed
SHP08042,SUP077,2024-03-21,2024-04-02,2024-04-07,Delayed
SHP08043,SUP089,2024-05-08,2024-05-22,2024-05-20,Delivered
SHP08044,SUP026,2024-03-30,2024-04-10,2024-04-08,Delivered
SHP08045,SUP055,2024-04-18,2024-04-28,2024-04-26,Delivered
SHP08046,SUP039,2024-04-11,2024-04-23,2024-04-23,Delivered
SHP08047,SUP084,2024-02-27,2024-03-11,2024-03-18,Delayed
SHP08048,SUP033,2024-01-04,2024-01-15,2024-01-24,Delayed
SHP08049,SUP014,2024-02-03,2024-02-12,2024-02-15,Delayed
SHP08050,SUP056,2024-06-24,2024-07-03,2024-07-06,Delayed
SHP08051,SUP100,2024-06-15,2024-06-26,2024-06-28,Delayed
SHP08052,SUP081,2024-01-27,2024-02-10,2024-02-14,Delayed
SHP08053,SUP021,2024-04-18,2024-04-28,2024-04-30,Delayed
SHP08054,SUP046,2024-01-16,2024-01-25,2024-01-24,Delivered
SHP08055,SUP016,2024-05-31,2024-06-10,2024-06-11,Delayed
SHP08056,SUP016,2024-04-02,2024-04-14,2024-04-12,Delivered
SHP08057,SUP084,2024-04-21,2024-04-30,2024-05-04,Delayed
SHP08058,SUP029,2024-02-08,2024-02-21,2024-02-22,Delayed
SHP08059,SUP092,2024-03-16,2024-03-29,2024-03-30,Delayed
SHP08060,SUP008,2024-04-24,2024-05-06,2024-05-07,Delayed
SHP08061,SUP088,2024-01-26,2024-02-08,2024-02-08,Delivered
SHP08062,SUP003,2024-04-29,2024-05-09,2024-05-14,Delayed
SHP08063,SUP089,2024-01-29,2024-02-12,2024-02-13,Delayed
SHP08064,SUP019,2024-05-02,2024-05-12,2024-05-17,Delayed
SHP08065,SUP097,2024-01-25,2024-02-08,2024-02-14,Delayed
SHP08066,SUP066,2024-05-25,2024-06-07,2024-06-05,Delivered
SHP08067,SUP079,2024-02-18,2024-02-26,2024-02-27,Delayed
SHP08068,SUP086,2024-01-03,2024-01-14,2024-01-17,Delayed
SHP08069,SUP074,2024-01-08,2024-01-22,2024-01-27,Delayed
SHP08070,SUP082,2024-01-29,2024-02-05,2024-02-08,Delayed
SHP08071,SUP022,2024-02-15,2024-02-26,2024-03-06,Delayed
SHP08072,SUP046,2024-05-28,2024-06-10,2024-06-13,Delayed
SHP08073,SUP091,2024-05-09,2024-05-19,2024-05-26,Delayed
SHP08074,SUP013,2024-06-26,2024-07-10,2024-07-11,Delayed
SHP08075,SUP033,2024-02-10,2024-02-20,2024-02-26,Delayed
SHP08076,SUP005,2024-01-18,2024-01-29,2024-02-02,Delayed
SHP08077,SUP090,2024-06-11,2024-06-25,2024-07-03,Delayed
SHP08078,SUP077,2024-02-05,2024-02-15,2024-02-18,Delayed
SHP08079,SUP027,2024-04-02,2024-04-14,2024-04-12,Delivered
SHP08080,SUP078,2024-02-11,2024-02-20,2024-02-19,Delivered
SHP08081,SUP024,2024-06-03,2024-06-13,2024-06-22,Delayed
SHP08082,SUP067,2024-01-18,2024-02-01,2024-02-04,Delayed
SHP08083,SUP063,2024-04-14,2024-04-27,2024-05-05,Delayed
SHP08084,SUP094,2024-03-02,2024-03-15,2024-03-13,Delivered
SHP08085,SUP099,2024-04-09,2024-04-20,2024-04-28,Delayed
SHP08086,SUP048,2024-06-29,2024-07-10,2024-07-12,Delayed
SHP08087,SUP063,2024-06-21,2024-07-02,2024-06-30,Delivered
SHP08088,SUP078,2024-03-15,2024-03-28,2024-03-28,Delivered
SHP08089,SUP012,2024-01-13,2024-01-21,2024-01-30,Delayed
SHP08090,SUP028,2024-01-25,2024-02-08,2024-02-17,Delayed
SHP08091,SUP044,2024-05-22,2024-06-04,2024-06-13,Delayed
SHP08092,SUP093,2024-01-14,2024-01-26,2024-01-30,Delayed
SHP08093,SUP043,2024-01-18,2024-01-31,2024-02-02,Delayed
SHP08094,SUP017,2024-04-28,2024-05-10,2024-05-19,Delayed
SHP08095,SUP040,2024-05-10,2024-05-23,2024-05-30,Delayed
SHP08096,SUP049,2024-02-06,2024-02-19,2024-02-17,Delivered
SHP08097,SUP085,2024-04-29,2024-05-07,2024-05-05,Delivered
SHP08098,SUP057,2024-02-12,2024-02-24,2024-02-29,Delayed
SHP08099,SUP087,2024-06-24,2024-07-02,2024-07-10,Delayed
SHP08100,SUP084,2024-06-02,2024-06-14,2024-06-20,Delayed
SHP08101,SUP064,2024-04-30,2024-05-08,2024-05-12,Delayed
SHP08102,SUP075,2024-03-11,2024-03-19,2024-03-19,Delivered
SHP08103,SUP057,2024-04-15,2024-04-27,2024-05-06,Delayed
SHP08104,SUP098,2024-01-28,2024-02-05,2024-02-08,Delayed
SHP08105,SUP074,2024-03-09,2024-03-22,2024-03-22,Delivered
SHP08106,SUP074,2024-06-21,2024-07-03,2024-07-10,Delayed
SHP08107,SUP070,2024-06-04,2024-06-12,2024-06-13,Delayed
SHP08108,SUP100,2024-03-27,2024-04-09,2024-04-18,Delayed
SHP08109,SUP088,2024-02-16,2024-02-29,2024-03-01,Delayed
SHP08110,SUP076,2024-05-10,2024-05-21,2024-05-21,Delivered
SHP08111,SUP043,2024-05-23,2024-05-30,2024-06-06,Delayed
SHP08112,SUP023,2024-01-14,2024-01-26,2024-01-29,Delayed
SHP08113,SUP027,2024-06-21,2024-06-29,2024-07-01,Delayed
SHP08114,SUP058,2024-06-25,2024-07-06,2024-07-14,Delayed
SHP08115,SUP037,2024-06-23,2024-06-30,2024-07-06,Delayed
SHP08116,SUP006,2024-03-21,2024-04-04,2024-04-10,Delayed
SHP08117,SUP065,2024-04-03,2024-04-17,2024-04-17,Delivered
SHP08118,SUP006,2024-05-15,2024-05-23,2024-05-29,Delayed
SHP08119,SUP050,2024-05-16,2024-05-30,2024-06-08,Delayed
SHP08120,SUP022,2024-04-26,2024-05-03,2024-05-03,Delivered
SHP08121,SUP088,2024-05-20,2024-06-01,2024-06-02,Delayed
SHP08122,SUP025,2024-05-07,2024-05-20,2024-05-18,Delivered
SHP08123,SUP079,2024-03-16,2024-03-29,2024-03-31,Delayed
SHP08124,SUP090,2024-05-30,2024-06-06,2024-06-15,Delayed
SHP08125,SUP072,2024-05-17,2024-05-31,2024-06-06,Delayed
SHP08126,SUP051,2024-03-23,2024-04-05,2024-04-04,Delivered
SHP08127,SUP088,2024-01-31,2024-02-14,2024-02-15,Delayed
SHP08128,SUP048,2024-04-03,2024-04-12,2024-04-19,Delayed
SHP08129,SUP070,2024-06-27,2024-07-07,2024-07-06,Delivered
SHP08130,SUP099,2024-03-13,2024-03-26,2024-03-31,Delayed
SHP08131,SUP065,2024-03-08,2024-03-17,2024-03-23,Delayed
SHP08132,SUP060,2024-01-21,2024-02-02,2024-02-02,Delivered
SHP08133,SUP046,2024-04-08,2024-04-20,2024-04-26,Delayed
SHP08134,SUP036,2024-05-08,2024-05-15,2024-05-18,Delayed
SHP08135,SUP058,2024-04-29,2024-05-12,2024-05-15,Delayed
SHP08136,SUP076,2024-06-16,2024-06-30,2024-07-04,Delayed
SHP08137,SUP038,2024-06-22,2024-07-05,2024-07-14,Delayed
SHP08138,SUP011,2024-06-14,2024-06-28,2024-06-30,Delayed
SHP08139,SUP012,2024-06-29,2024-07-13,2024-07-16,Delayed
SHP08140,SUP042,2024-05-21,2024-06-03,2024-06-11,Delayed
SHP08141,SUP039,2024-05-13,2024-05-27,2024-05-25,Delivered
SHP08142,SUP071,2024-06-14,2024-06-25,2024-06-25,Delivered
SHP08143,SUP011,2024-06-10,2024-06-18,2024-06-27,Delayed
SHP08144,SUP036,2024-02-11,2024-02-21,2024-02-27,Delayed
SHP08145,SUP052,2024-06-23,2024-07-06,2024-07-15,Delayed
SHP08146,SUP031,2024-03-11,2024-03-19,2024-03-21,Delayed
SHP08147,SUP033,2024-06-04,2024-06-15,2024-06-17,Delayed
SHP08148,SUP013,2024-06-07,2024-06-21,2024-06-26,Delayed
SHP08149,SUP018,2024-05-20,2024-06-03,2024-06-11,Delayed
SHP08150,SUP041,2024-05-03,2024-05-15,2024-05-23,Delayed
SHP08151,SUP058,2024-05-04,2024-05-14,2024-05-13,Delivered
SHP08152,SUP056,2024-02-24,2024-03-04,2024-03-08,Delayed
SHP08153,SUP024,2024-02-17,2024-02-29,2024-03-06,Delayed
SHP08154,SUP073,2024-04-06,2024-04-18,2024-04-22,Delayed
SHP08155,SUP031,2024-01-24,2024-02-07,2024-02-16,Delayed
SHP08156,SUP055,2024-01-01,2024-01-08,2024-01-10,Delayed
SHP08157,SUP010,2024-06-12,2024-06-23,2024-06-26,Delayed
SHP08158,SUP060,2024-05-06,2024-05-13,2024-05-14,Delayed
SHP08159,SUP002,2024-01-03,2024-01-10,2024-01-19,Delayed
SHP08160,SUP015,2024-01-17,2024-01-25,2024-01-29,Delayed
SHP08161,SUP003,2024-06-08,2024-06-20,2024-06-18,Delivered
SHP08162,SUP043,2024-04-22,2024-05-06,2024-05-07,Delayed
SHP08163,SUP031,2024-03-30,2024-04-10,2024-04-10,Delivered
SHP08164,SUP070,2024-04-30,2024-05-07,2024-05-08,Delayed
SHP08165,SUP067,2024-03-18,2024-04-01,2024-03-30,Delivered
SHP08166,SUP056,2024-04-14,2024-04-28,2024-05-07,Delayed
SHP08167,SUP063,2024-01-22,2024-02-05,2024-02-04,Delivered
SHP08168,SUP075,2024-06-03,2024-06-12,2024-06-21,Delayed
SHP08169,SUP015,2024-05-27,2024-06-06,2024-06-14,Delayed
SHP08170,SUP092,2024-02-07,2024-02-21,2024-02-27,Delayed
SHP08171,SUP010,2024-02-23,2024-03-07,2024-03-11,Delayed
SHP08172,SUP038,2024-01-05,2024-01-16,2024-01-19,Delayed
SHP08173,SUP047,2024-03-02,2024-03-10,2024-03-09,Delivered
SHP08174,SUP057,2024-06-26,2024-07-07,2024-07-05,Delivered
SHP08175,SUP050,2024-01-25,2024-02-06,2024-02-05,Delivered
SHP08176,SUP071,2024-01-03,2024-01-11,2024-01-15,Delayed
SHP08177,SUP015,2024-04-07,2024-04-17,2024-04-16,Delivered
SHP08178,SUP018,2024-05-07,2024-05-21,2024-05-21,Delivered
SHP08179,SUP082,2024-06-27,2024-07-06,2024-07-11,Delayed
SHP08180,SUP088,2024-05-27,2024-06-03,2024-06-07,Delayed
SHP08181,SUP002,2024-04-15,2024-04-26,2024-05-05,Delayed
SHP08182,SUP084,2024-02-23,2024-03-02,2024-03-10,Delayed
SHP08183,SUP098,2024-02-08,2024-02-22,2024-03-01,Delayed
SHP08184,SUP043,2024-05-28,2024-06-07,2024-06-15,Delayed
SHP08185,SUP026,2024-04-11,2024-04-18,2024-04-24,Delayed
SHP08186,SUP071,2024-06-10,2024-06-23,2024-07-02,Delayed
SHP08187,SUP038,2024-03-03,2024-03-13,2024-03-14,Delayed
SHP08188,SUP094,2024-02-19,2024-02-28,2024-03-03,Delayed
SHP08189,SUP042,2024-04-04,2024-04-11,2024-04-09,Delivered
SHP08190,SUP005,2024-06-28,2024-07-05,2024-07-13,Delayed
SHP08191,SUP011,2024-06-01,2024-06-14,2024-06-22,Delayed
SHP08192,SUP065,2024-04-21,2024-05-05,2024-05-04,Delivered
SHP08193,SUP034,2024-03-08,2024-03-15,2024-03-19,Delayed
SHP08194,SUP001,2024-04-27,2024-05-05,2024-05-04,Delivered
SHP08195,SUP083,2024-01-24,2024-01-31,2024-02-03,Delayed
SHP08196,SUP002,2024-05-24,2024-06-03,2024-06-10,Delayed
SHP08197,SUP085,2024-02-07,2024-02-15,2024-02-24,Delayed
SHP08198,SUP020,2024-02-09,2024-02-16,2024-02-22,Delayed
SHP08199,SUP061,2024-01-22,2024-02-01,2024-02-09,Delayed
SHP08200,SUP087,2024-03-27,2024-04-06,2024-04-08,Delayed
SHP08201,SUP021,2024-05-19,2024-05-30,2024-06-06,Delayed
SHP08202,SUP088,2024-01-22,2024-02-01,2024-02-05,Delayed
SHP08203,SUP068,2024-03-25,2024-04-07,2024-04-05,Delivered
SHP08204,SUP012,2024-03-26,2024-04-07,2024-04-12,Delayed
SHP08205,SUP022,2024-01-28,2024-02-06,2024-02-12,Delayed
SHP08206,SUP020,2024-06-19,2024-06-26,2024-06-28,Delayed
SHP08207,SUP082,2024-03-28,2024-04-10,2024-04-13,Delayed
SHP08208,SUP001,2024-04-06,2024-04-13,2024-04-21,Delayed
SHP08209,SUP030,2024-03-20,2024-03-27,2024-04-01,Delayed
SHP08210,SUP097,2024-01-02,2024-01-12,2024-01-13,Delayed
SHP08211,SUP024,2024-03-15,2024-03-25,2024-03-24,Delivered
SHP08212,SUP014,2024-03-02,2024-03-09,2024-03-16,Delayed
SHP08213,SUP036,2024-02-25,2024-03-08,2024-03-13,Delayed
SHP08214,SUP069,2024-02-20,2024-02-28,2024-02-27,Delivered
SHP08215,SUP075,2024-02-11,2024-02-19,2024-02-21,Delayed
SHP08216,SUP024,2024-06-23,2024-07-02,2024-07-05,Delayed
SHP08217,SUP060,2024-06-10,2024-06-21,2024-06-23,Delayed
SHP08218,SUP095,2024-02-10,2024-02-24,2024-02-27,Delayed
SHP08219,SUP055,2024-04-01,2024-04-14,2024-04-17,Delayed
SHP08220,SUP077,2024-03-22,2024-03-31,2024-03-31,Delivered
SHP08221,SUP080,2024-03-11,2024-03-25,2024-04-02,Delayed
SHP08222,SUP024,2024-03-31,2024-04-07,2024-04-15,Delayed
SHP08223,SUP077,2024-01-09,2024-01-22,2024-01-22,Delivered
SHP08224,SUP024,2024-04-19,2024-04-26,2024-05-02,Delayed
SHP08225,SUP054,2024-05-09,2024-05-16,2024-05-16,Delivered
SHP08226,SUP026,2024-04-11,2024-04-22,2024-04-22,Delivered
SHP08227,SUP066,2024-02-20,2024-03-01,2024-03-09,Delayed
SHP08228,SUP080,2024-02-17,2024-02-28,2024-02-27,Delivered
SHP08229,SUP038,2024-02-25,2024-03-05,2024-03-09,Delayed
SHP08230,SUP065,2024-01-16,2024-01-26,2024-02-02,Delayed
SHP08231,SUP075,2024-06-07,2024-06-17,2024-06-24,Delayed
SHP08232,SUP051,2024-01-17,2024-01-26,2024-01-27,Delayed
SHP08233,SUP035,2024-06-13,2024-06-23,2024-06-21,Delivered
SHP08234,SUP043,2024-01-17,2024-01-30,2024-02-02,Delayed
SHP08235,SUP029,2024-01-04,2024-01-12,2024-01-14,Delayed
SHP08236,SUP037,2024-02-10,2024-02-19,2024-02-27,Delayed
SHP08237,SUP081,2024-05-23,2024-06-06,2024-06-05,Delivered
SHP08238,SUP058,2024-02-26,2024-03-06,2024-03-09,Delayed
SHP08239,SUP054,2024-02-27,2024-03-06,2024-03-04,Delivered
SHP08240,SUP039,2024-02-12,2024-02-23,2024-02-23,Delivered
SHP08241,SUP042,2024-01-26,2024-02-06,2024-02-07,Delayed
SHP08242,SUP028,2024-04-26,2024-05-07,2024-05-07,Delivered
SHP08243,SUP029,2024-06-17,2024-06-27,2024-06-30,Delayed
SHP08244,SUP043,2024-01-29,2024-02-06,2024-02-14,Delayed
SHP08245,SUP003,2024-05-07,2024-05-20,2024-05-21,Delayed
SHP08246,SUP010,2024-04-28,2024-05-07,2024-05-05,Delivered
SHP08247,SUP059,2024-02-19,2024-02-28,2024-03-01,Delayed
SHP08248,SUP014,2024-06-10,2024-06-19,2024-06-21,Delayed
SHP08249,SUP076,2024-04-14,2024-04-24,2024-04-30,Delayed
SHP08250,SUP047,2024-04-01,2024-04-11,2024-04-16,Delayed
SHP08251,SUP042,2024-01-05,2024-01-17,2024-01-22,Delayed
SHP08252,SUP094,2024-03-08,2024-03-21,2024-03-23,Delayed
SHP08253,SUP032,2024-02-26,2024-03-08,2024-03-13,Delayed
SHP08254,SUP032,2024-03-03,2024-03-17,2024-03-24,Delayed
SHP08255,SUP042,2024-03-25,2024-04-06,2024-04-10,Delayed
SHP08256,SUP032,2024-01-12,2024-01-24,2024-01-22,Delivered
SHP08257,SUP026,2024-01-19,2024-01-29,2024-02-07,Delayed
SHP08258,SUP001,2024-04-19,2024-04-30,2024-05-04,Delayed
SHP08259,SUP056,2024-01-20,2024-01-31,2024-02-08,Delayed
SHP08260,SUP002,2024-02-16,2024-02-25,2024-03-01,Delayed
SHP08261,SUP081,2024-02-28,2024-03-09,2024-03-09,Delivered
SHP08262,SUP030,2024-06-26,2024-07-07,2024-07-13,Delayed
SHP08263,SUP071,2024-01-31,2024-02-14,2024-02-19,Delayed
SHP08264,SUP052,2024-06-15,2024-06-27,2024-06-26,Delivered
SHP08265,SUP091,2024-04-27,2024-05-05,2024-05-08,Delayed
SHP08266,SUP009,2024-04-11,2024-04-19,2024-04-20,Delayed
SHP08267,SUP022,2024-04-13,2024-04-23,2024-04-23,Delivered
SHP08268,SUP034,2024-04-14,2024-04-23,2024-05-01,Delayed
SHP08269,SUP049,2024-06-12,2024-06-21,2024-06-24,Delayed
SHP08270,SUP001,2024-03-05,2024-03-16,2024-03-23,Delayed
SHP08271,SUP073,2024-03-19,2024-04-02,2024-04-08,Delayed
SHP08272,SUP084,2024-02-24,2024-03-08,2024-03-07,Delivered
SHP08273,SUP053,2024-05-07,2024-05-17,2024-05-24,Delayed
SHP08274,SUP083,2024-03-23,2024-04-05,2024-04-12,Delayed
SHP08275,SUP100,2024-05-01,2024-05-09,2024-05-16,Delayed
SHP08276,SUP040,2024-03-14,2024-03-26,2024-03-28,Delayed
SHP08277,SUP045,2024-05-25,2024-06-05,2024-06-08,Delayed
SHP08278,SUP068,2024-05-25,2024-06-06,2024-06-07,Delayed
SHP08279,SUP009,2024-03-13,2024-03-26,2024-03-30,Delayed
SHP08280,SUP022,2024-03-11,2024-03-22,2024-03-21,Delivered
SHP08281,SUP018,2024-02-10,2024-02-17,2024-02-21,Delayed
SHP08282,SUP076,2024-05-04,2024-05-16,2024-05-15,Delivered
SHP08283,SUP043,2024-03-08,2024-03-18,2024-03-16,Delivered
SHP08284,SUP039,2024-05-12,2024-05-24,2024-06-01,Delayed
SHP08285,SUP073,2024-03-25,2024-04-06,2024-04-08,Delayed
SHP08286,SUP006,2024-01-23,2024-02-03,2024-02-02,Delivered
SHP08287,SUP083,2024-03-11,2024-03-19,2024-03-24,Delayed
SHP08288,SUP048,2024-04-27,2024-05-10,2024-05-19,Delayed
SHP08289,SUP007,2024-02-23,2024-03-01,2024-03-10,Delayed
SHP08290,SUP080,2024-04-07,2024-04-19,2024-04-28,Delayed
SHP08291,SUP069,2024-04-21,2024-05-05,2024-05-10,Delayed
SHP08292,SUP016,2024-06-07,2024-06-20,2024-06-18,Delivered
SHP08293,SUP001,2024-05-22,2024-06-05,2024-06-06,Delayed
SHP08294,SUP037,2024-06-21,2024-07-04,2024-07-10,Delayed
SHP08295,SUP083,2024-06-25,2024-07-09,2024-07-11,Delayed
SHP08296,SUP037,2024-05-02,2024-05-10,2024-05-19,Delayed
SHP08297,SUP081,2024-05-06,2024-05-15,2024-05-23,Delayed
SHP08298,SUP064,2024-04-13,2024-04-20,2024-04-27,Delayed
SHP08299,SUP090,2024-06-16,2024-06-23,2024-06-26,Delayed
SHP08300,SUP086,2024-03-20,2024-04-03,2024-04-03,Delivered
SHP08301,SUP062,2024-04-02,2024-04-16,2024-04-18,Delayed
SHP08302,SUP072,2024-02-02,2024-02-16,2024-02-25,Delayed
SHP08303,SUP061,2024-06-17,2024-06-30,2024-06-28,Delivered
SHP08304,SUP033,2024-01-17,2024-01-28,2024-02-02,Delayed
SHP08305,SUP066,2024-06-09,2024-06-21,2024-06-29,Delayed
SHP08306,SUP030,2024-01-05,2024-01-14,2024-01-17,Delayed
SHP08307,SUP020,2024-04-01,2024-04-15,2024-04-24,Delayed
SHP08308,SUP060,2024-05-10,2024-05-21,2024-05-20,Delivered
SHP08309,SUP082,2024-03-02,2024-03-12,2024-03-13,Delayed
SHP08310,SUP074,2024-04-24,2024-05-02,2024-05-03,Delayed
SHP08311,SUP024,2024-06-27,2024-07-05,2024-07-11,Delayed
SHP08312,SUP004,2024-02-20,2024-03-02,2024-03-08,Delayed
SHP08313,SUP037,2024-06-15,2024-06-28,2024-06-30,Delayed
SHP08314,SUP004,2024-02-01,2024-02-09,2024-02-18,Delayed
SHP08315,SUP077,2024-04-26,2024-05-08,2024-05-08,Delivered
SHP08316,SUP089,2024-05-31,2024-06-08,2024-06-06,Delivered
SHP08317,SUP077,2024-04-14,2024-04-26,2024-04-29,Delayed
SHP08318,SUP018,2024-01-31,2024-02-10,2024-02-15,Delayed
SHP08319,SUP088,2024-06-11,2024-06-25,2024-06-23,Delivered
SHP08320,SUP066,2024-01-17,2024-01-26,2024-02-03,Delayed
SHP08321,SUP048,2024-03-22,2024-03-29,2024-03-27,Delivered
SHP08322,SUP033,2024-03-16,2024-03-27,2024-04-04,Delayed
SHP08323,SUP058,2024-01-27,2024-02-07,2024-02-11,Delayed
SHP08324,SUP083,2024-05-18,2024-05-30,2024-06-03,Delayed
SHP08325,SUP073,2024-02-21,2024-03-02,2024-03-01,Delivered
SHP08326,SUP028,2024-03-12,2024-03-22,2024-03-22,Delivered
SHP08327,SUP035,2024-03-19,2024-04-01,2024-03-31,Delivered
SHP08328,SUP010,2024-04-17,2024-04-24,2024-04-27,Delayed
SHP08329,SUP065,2024-03-26,2024-04-09,2024-04-14,Delayed
SHP08330,SUP042,2024-01-06,2024-01-15,2024-01-20,Delayed
SHP08331,SUP085,2024-03-31,2024-04-11,2024-04-09,Delivered
SHP08332,SUP009,2024-02-26,2024-03-09,2024-03-17,Delayed
SHP08333,SUP060,2024-03-31,2024-04-10,2024-04-16,Delayed
SHP08334,SUP015,2024-03-18,2024-04-01,2024-04-09,Delayed
SHP08335,SUP099,2024-01-04,2024-01-15,2024-01-20,Delayed
SHP08336,SUP057,2024-04-12,2024-04-24,2024-04-30,Delayed
SHP08337,SUP069,2024-01-05,2024-01-13,2024-01-19,Delayed
SHP08338,SUP022,2024-05-06,2024-05-20,2024-05-28,Delayed
SHP08339,SUP064,2024-06-10,2024-06-21,2024-06-30,Delayed
SHP08340,SUP041,2024-02-14,2024-02-23,2024-02-26,Delayed
SHP08341,SUP087,2024-02-01,2024-02-15,2024-02-15,Delivered
SHP08342,SUP071,2024-01-13,2024-01-25,2024-01-23,Delivered
SHP08343,SUP056,2024-02-14,2024-02-23,2024-03-02,Delayed
SHP08344,SUP023,2024-01-23,2024-02-03,2024-02-08,Delayed
SHP08345,SUP025,2024-05-19,2024-05-27,2024-06-03,Delayed
SHP08346,SUP091,2024-03-13,2024-03-22,2024-03-22,Delivered
SHP08347,SUP006,2024-06-27,2024-07-07,2024-07-11,Delayed
SHP08348,SUP034,2024-01-13,2024-01-25,2024-02-01,Delayed
SHP08349,SUP063,2024-05-26,2024-06-06,2024-06-09,Delayed
SHP08350,SUP009,2024-06-03,2024-06-11,2024-06-11,Delivered
SHP08351,SUP060,2024-01-13,2024-01-23,2024-01-26,Delayed
SHP08352,SUP049,2024-06-20,2024-07-01,2024-07-10,Delayed
SHP08353,SUP097,2024-05-28,2024-06-11,2024-06-11,Delivered
SHP08354,SUP051,2024-02-06,2024-02-19,2024-02-25,Delayed
SHP08355,SUP060,2024-05-24,2024-06-01,2024-05-30,Delivered
SHP08356,SUP070,2024-01-30,2024-02-09,2024-02-14,Delayed
